nohup: ignoring input
Total docs (missing docs only): 2255299
Processed 2062000/2255299 (91.43%) | 4059.1 docs/s | ETA 00:00:47
Processed 2064000/2255299 (91.52%) | 4059.5 docs/s | ETA 00:00:47
Processed 2066000/2255299 (91.61%) | 4060.2 docs/s | ETA 00:00:46
Processed 2068000/2255299 (91.70%) | 4061.1 docs/s | ETA 00:00:46
Processed 2070000/2255299 (91.78%) | 4061.6 docs/s | ETA 00:00:45
Processed 2072000/2255299 (91.87%) | 4062.1 docs/s | ETA 00:00:45
Processed 2074000/2255299 (91.96%) | 4062.2 docs/s | ETA 00:00:44
Processed 2076000/2255299 (92.05%) | 4063.0 docs/s | ETA 00:00:44
Processed 2078000/2255299 (92.14%) | 4063.7 docs/s | ETA 00:00:43
Processed 2080000/2255299 (92.23%) | 4064.0 docs/s | ETA 00:00:43
Committed intermediate batch
Processed 2082000/2255299 (92.32%) | 4060.3 docs/s | ETA 00:00:42
Processed 2084000/2255299 (92.40%) | 4060.8 docs/s | ETA 00:00:42
Processed 2086000/2255299 (92.49%) | 4061.2 docs/s | ETA 00:00:41
Processed 2088000/2255299 (92.58%) | 4062.0 docs/s | ETA 00:00:41
Processed 2090000/2255299 (92.67%) | 4062.3 docs/s | ETA 00:00:40
Processed 2092000/2255299 (92.76%) | 4062.9 docs/s | ETA 00:00:40
Processed 2094000/2255299 (92.85%) | 4063.4 docs/s | ETA 00:00:39
Processed 2096000/2255299 (92.94%) | 4064.1 docs/s | ETA 00:00:39
Processed 2098000/2255299 (93.03%) | 4064.9 docs/s | ETA 00:00:38
Processed 2100000/2255299 (93.11%) | 4065.3 docs/s | ETA 00:00:38
Committed intermediate batch
Processed 2102000/2255299 (93.20%) | 4039.1 docs/s | ETA 00:00:37
Processed 2104000/2255299 (93.29%) | 4039.7 docs/s | ETA 00:00:37
Processed 2106000/2255299 (93.38%) | 4040.6 docs/s | ETA 00:00:36
Processed 2108000/2255299 (93.47%) | 4041.2 docs/s | ETA 00:00:36
Processed 2110000/2255299 (93.56%) | 4041.7 docs/s | ETA 00:00:35
Processed 2112000/2255299 (93.65%) | 4042.5 docs/s | ETA 00:00:35
Processed 2114000/2255299 (93.73%) | 4042.8 docs/s | ETA 00:00:34
Processed 2116000/2255299 (93.82%) | 4043.4 docs/s | ETA 00:00:34
Processed 2118000/2255299 (93.91%) | 4044.1 docs/s | ETA 00:00:33
Processed 2120000/2255299 (94.00%) | 4044.3 docs/s | ETA 00:00:33
Committed intermediate batch
Processed 2122000/2255299 (94.09%) | 4040.6 docs/s | ETA 00:00:32
Processed 2124000/2255299 (94.18%) | 4041.3 docs/s | ETA 00:00:32
Processed 2126000/2255299 (94.27%) | 4041.6 docs/s | ETA 00:00:31
Processed 2128000/2255299 (94.36%) | 4042.1 docs/s | ETA 00:00:31
Processed 2130000/2255299 (94.44%) | 4042.5 docs/s | ETA 00:00:30
Processed 2132000/2255299 (94.53%) | 4042.8 docs/s | ETA 00:00:30
Processed 2134000/2255299 (94.62%) | 4043.3 docs/s | ETA 00:00:29
Processed 2136000/2255299 (94.71%) | 4044.0 docs/s | ETA 00:00:29
Processed 2138000/2255299 (94.80%) | 4044.4 docs/s | ETA 00:00:29
Processed 2140000/2255299 (94.89%) | 4045.1 docs/s | ETA 00:00:28
Committed intermediate batch
Processed 2142000/2255299 (94.98%) | 4041.5 docs/s | ETA 00:00:28
Processed 2144000/2255299 (95.07%) | 4042.2 docs/s | ETA 00:00:27
Processed 2146000/2255299 (95.15%) | 4042.5 docs/s | ETA 00:00:27
Processed 2148000/2255299 (95.24%) | 4043.3 docs/s | ETA 00:00:26
Processed 2150000/2255299 (95.33%) | 4043.6 docs/s | ETA 00:00:26
Processed 2152000/2255299 (95.42%) | 4044.3 docs/s | ETA 00:00:25
Processed 2154000/2255299 (95.51%) | 4045.0 docs/s | ETA 00:00:25
Processed 2156000/2255299 (95.60%) | 4045.9 docs/s | ETA 00:00:24
Processed 2158000/2255299 (95.69%) | 4045.8 docs/s | ETA 00:00:24
Processed 2160000/2255299 (95.77%) | 4046.4 docs/s | ETA 00:00:23
Committed intermediate batch
Processed 2162000/2255299 (95.86%) | 4042.7 docs/s | ETA 00:00:23
Processed 2164000/2255299 (95.95%) | 4043.5 docs/s | ETA 00:00:22
Processed 2166000/2255299 (96.04%) | 4044.0 docs/s | ETA 00:00:22
Processed 2168000/2255299 (96.13%) | 4044.6 docs/s | ETA 00:00:21
Processed 2170000/2255299 (96.22%) | 4045.2 docs/s | ETA 00:00:21
Processed 2172000/2255299 (96.31%) | 4045.8 docs/s | ETA 00:00:20
Processed 2174000/2255299 (96.40%) | 4046.2 docs/s | ETA 00:00:20
Processed 2176000/2255299 (96.48%) | 4047.0 docs/s | ETA 00:00:19
Processed 2178000/2255299 (96.57%) | 4047.7 docs/s | ETA 00:00:19
Processed 2180000/2255299 (96.66%) | 4048.3 docs/s | ETA 00:00:18
Committed intermediate batch
Processed 2182000/2255299 (96.75%) | 4045.0 docs/s | ETA 00:00:18
Processed 2184000/2255299 (96.84%) | 4045.7 docs/s | ETA 00:00:17
Processed 2186000/2255299 (96.93%) | 4046.5 docs/s | ETA 00:00:17
Processed 2188000/2255299 (97.02%) | 4047.1 docs/s | ETA 00:00:16
Processed 2190000/2255299 (97.10%) | 4047.5 docs/s | ETA 00:00:16
Processed 2192000/2255299 (97.19%) | 4048.1 docs/s | ETA 00:00:15
Processed 2194000/2255299 (97.28%) | 4048.9 docs/s | ETA 00:00:15
Processed 2196000/2255299 (97.37%) | 4049.6 docs/s | ETA 00:00:14
Processed 2198000/2255299 (97.46%) | 4050.4 docs/s | ETA 00:00:14
Processed 2200000/2255299 (97.55%) | 4051.3 docs/s | ETA 00:00:13
Committed intermediate batch
Processed 2202000/2255299 (97.64%) | 4047.7 docs/s | ETA 00:00:13
Processed 2204000/2255299 (97.73%) | 4048.6 docs/s | ETA 00:00:12
Processed 2206000/2255299 (97.81%) | 4049.5 docs/s | ETA 00:00:12
Processed 2208000/2255299 (97.90%) | 4050.3 docs/s | ETA 00:00:11
Processed 2210000/2255299 (97.99%) | 4051.0 docs/s | ETA 00:00:11
Processed 2212000/2255299 (98.08%) | 4052.1 docs/s | ETA 00:00:10
Processed 2214000/2255299 (98.17%) | 4052.9 docs/s | ETA 00:00:10
Processed 2216000/2255299 (98.26%) | 4053.9 docs/s | ETA 00:00:09
Processed 2218000/2255299 (98.35%) | 4054.8 docs/s | ETA 00:00:09
Processed 2220000/2255299 (98.43%) | 4055.6 docs/s | ETA 00:00:08
Committed intermediate batch
Processed 2222000/2255299 (98.52%) | 4051.0 docs/s | ETA 00:00:08
Processed 2224000/2255299 (98.61%) | 4051.7 docs/s | ETA 00:00:07
Processed 2226000/2255299 (98.70%) | 4052.0 docs/s | ETA 00:00:07
Processed 2228000/2255299 (98.79%) | 4052.6 docs/s | ETA 00:00:06
Processed 2230000/2255299 (98.88%) | 4053.3 docs/s | ETA 00:00:06
Processed 2232000/2255299 (98.97%) | 4053.7 docs/s | ETA 00:00:05
Processed 2234000/2255299 (99.06%) | 4054.6 docs/s | ETA 00:00:05
Processed 2236000/2255299 (99.14%) | 4055.3 docs/s | ETA 00:00:04
Processed 2238000/2255299 (99.23%) | 4055.6 docs/s | ETA 00:00:04
Processed 2240000/2255299 (99.32%) | 4056.4 docs/s | ETA 00:00:03
Committed intermediate batch
Processed 2242000/2255299 (99.41%) | 4052.7 docs/s | ETA 00:00:03
Processed 2244000/2255299 (99.50%) | 4052.9 docs/s | ETA 00:00:02
Processed 2246000/2255299 (99.59%) | 4053.5 docs/s | ETA 00:00:02
Processed 2248000/2255299 (99.68%) | 4054.1 docs/s | ETA 00:00:01
Processed 2250000/2255299 (99.77%) | 4054.6 docs/s | ETA 00:00:01
Processed 2252000/2255299 (99.85%) | 4055.0 docs/s | ETA 00:00:00
Processed 2254000/2255299 (99.94%) | 4055.7 docs/s | ETA 00:00:00
Processed 2255299/2255299 (100.00%) | 4056.1 docs/s | ETA 00:00:00
Done. Updated 2255299 docs in 556.7s
